,bathrooms,bedrooms,borough,city,leaseLength,postal_code,rating,rent,rental_title,sqft,state,street_address,pet_cat,pet_dog,built_year,property_size,amenity_air conditioning,amenity_alcove,amenity_balcony,amenity_basketball,amenity_bike storage,amenity_business,amenity_cable,amenity_ceiling fans,amenity_charging station,amenity_clubhouse,amenity_concierge,amenity_controlled,amenity_courtyard,amenity_dishwasher,amenity_disposal,amenity_dry cleaning,amenity_elevator,amenity_fitness,amenity_furnished,amenity_game,amenity_gated,amenity_granite,amenity_grill,amenity_hardwood,amenity_heat/hot water included,amenity_heating,amenity_high ceilings,amenity_internet,amenity_laundary facilities,amenity_laundry service,amenity_library,amenity_lounge,amenity_maid,amenity_maintenance,amenity_manager,amenity_microwave,amenity_movie,amenity_online service,amenity_oven,amenity_package,amenity_parking available,amenity_parking garage,amenity_parking security,amenity_patio,amenity_pet care,amenity_pet play area,amenity_picnic,amenity_planned social activities,amenity_playground,amenity_pool,amenity_private outdoor space,amenity_recycling,amenity_refrigerator,amenity_renovated,amenity_retail,amenity_rooftop,amenity_smoke free,amenity_spa,amenity_stainless,amenity_storage space,amenity_stove,amenity_sundeck,amenity_terrace,amenity_tub,amenity_views,amenity_walk-in closets,amenity_washer/dryer,amenity_wheelchair,amenity_wifi,amenity_yoga studio,full_address,longitude,latitude
8606,1,3,Bronx,bronx,12,,4,2000.0,1310 Crosby Ave,1000.0,NY,1310 Crosby Ave,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1310 Crosby Ave, bronx, NY",,
8607,1,0,Bronx,bronx,12,,4,1325.0,2965 Decatur Ave Unit 3,350.0,NY,2965 Decatur Ave Unit 3,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2965 Decatur Ave Unit 3, bronx, NY",,
8608,1,1,Bronx,bronx,12,,4,1550.0,2719 Sedgwick Ave Unit 1K,400.0,NY,2719 Sedgwick Ave Unit 1K,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2719 Sedgwick Ave Unit 1K, bronx, NY",,
8609,1,1,Bronx,bronx,12,,4,1650.0,75 W 238th St Unit 4D,600.0,NY,75 W 238th St Unit 4D,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"75 W 238th St Unit 4D, bronx, NY",,
8610,1,1,Bronx,bronx,12,,4,1995.0,3200 Netherland Ave Unit 3C,800.0,NY,3200 Netherland Ave Unit 3C,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3200 Netherland Ave Unit 3C, bronx, NY",,
8611,1,1,Bronx,bronx,12,,4,1750.0,5550 Fieldston Rd Unit 22E,700.0,NY,5550 Fieldston Rd Unit 22E,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5550 Fieldston Rd Unit 22E, bronx, NY",,
8612,1,1,Bronx,bronx,12,,4,1850.0,2771 Morris Ave Unit 3,600.0,NY,2771 Morris Ave Unit 3,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2771 Morris Ave Unit 3, bronx, NY",,
8613,1,1,Bronx,bronx,12,,4,2200.0,1072 Grand Concourse Unit 6H,800.0,NY,1072 Grand Concourse Unit 6H,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1072 Grand Concourse Unit 6H, bronx, NY",,
8614,1,2,Bronx,bronx,12,,4,2050.0,1849 Sedgwick Ave Unit 4D,800.0,NY,1849 Sedgwick Ave Unit 4D,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1849 Sedgwick Ave Unit 4D, bronx, NY",,
8615,1,2,Bronx,bronx,12,,4,1850.0,119 W 176th St Unit 5D,650.0,NY,119 W 176th St Unit 5D,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"119 W 176th St Unit 5D, bronx, NY",,
8616,1,1,Bronx,bronx,12,,4,2100.0,736 E 133rd St Unit 1B,600.0,NY,736 E 133rd St Unit 1B,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"736 E 133rd St Unit 1B, bronx, NY",,
8617,1,0,Bronx,bronx,12,,4,1595.0,225 E 134th St Unit 3P,640.0,NY,225 E 134th St Unit 3P,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"225 E 134th St Unit 3P, bronx, NY",,
8618,2,2,Bronx,bronx,12,,4,2016.0,1749 Grand Concourse Unit 8B,900.0,NY,1749 Grand Concourse Unit 8B,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1749 Grand Concourse Unit 8B, bronx, NY",,
8619,1,1,Bronx,bronx,12,,4,1700.0,3205 Grand Concourse Unit 5A,800.0,NY,3205 Grand Concourse Unit 5A,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3205 Grand Concourse Unit 5A, bronx, NY",,
8620,1,1,Bronx,bronx,12,,4,1595.0,1738 University Ave Unit 2H,700.0,NY,1738 University Ave Unit 2H,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1738 University Ave Unit 2H, bronx, NY",,
8621,1,1,Bronx,bronx,12,,4,1450.0,47 Featherbed Ln Unit 1G,500.0,NY,47 Featherbed Ln Unit 1G,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"47 Featherbed Ln Unit 1G, bronx, NY",,
8622,1,1,Bronx,bronx,12,,4,1695.0,336 E 167th St Unit 2C,500.0,NY,336 E 167th St Unit 2C,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"336 E 167th St Unit 2C, bronx, NY",,
8623,1,1,Bronx,bronx,12,,4,1550.0,1024 Walton Ave Unit 7B,600.0,NY,1024 Walton Ave Unit 7B,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1024 Walton Ave Unit 7B, bronx, NY",,
8624,1,1,Bronx,bronx,12,,4,1700.0,1070 Ogden Ave Unit 25G,850.0,NY,1070 Ogden Ave Unit 25G,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1070 Ogden Ave Unit 25G, bronx, NY",,
8625,1,1,Bronx,bronx,12,,4,1650.0,1227 Morrison Ave Unit 11F,650.0,NY,1227 Morrison Ave Unit 11F,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1227 Morrison Ave Unit 11F, bronx, NY",,
8626,1,1,Bronx,bronx,12,,4,2100.0,520 Kappock St Unit 6K,800.0,NY,520 Kappock St Unit 6K,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"520 Kappock St Unit 6K, bronx, NY",,
8627,1,2,Bronx,bronx,12,,4,2050.0,1650 Undercliff Ave Unit D9,900.0,NY,1650 Undercliff Ave Unit D9,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1650 Undercliff Ave Unit D9, bronx, NY",,
8628,1,1,Bronx,bronx,12,,4,1650.0,2380 Marion Ave Unit 6A,650.0,NY,2380 Marion Ave Unit 6A,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2380 Marion Ave Unit 6A, bronx, NY",,
8629,1,1,Bronx,bronx,12,,4,1525.0,301 E 239th St Unit 4D,800.0,NY,301 E 239th St Unit 4D,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"301 E 239th St Unit 4D, bronx, NY",,
8630,1,0,Bronx,bronx,12,,4,1500.0,520 Kappock St Unit 5M,400.0,NY,520 Kappock St Unit 5M,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"520 Kappock St Unit 5M, bronx, NY",,
8631,1,0,Bronx,bronx,12,,4,1800.0,2771 Morris Ave Unit 1,400.0,NY,2771 Morris Ave Unit 1,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2771 Morris Ave Unit 1, bronx, NY",,
8632,1,1,Bronx,bronx,12,,4,1995.0,300 W 232nd St Unit E6,700.0,NY,300 W 232nd St Unit E6,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"300 W 232nd St Unit E6, bronx, NY",,
8633,1,2,Bronx,bronx,12,,4,2125.0,940 Grand Concourse Unit 6D,800.0,NY,940 Grand Concourse Unit 6D,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"940 Grand Concourse Unit 6D, bronx, NY",,
8634,1,1,Bronx,bronx,12,,4,1550.0,377 E 153rd St Unit 6F,400.0,NY,377 E 153rd St Unit 6F,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"377 E 153rd St Unit 6F, bronx, NY",,
8635,1,2,Bronx,bronx,12,,4,2400.0,2771 Morris Ave Unit 7,750.0,NY,2771 Morris Ave Unit 7,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2771 Morris Ave Unit 7, bronx, NY",,
8636,1,1,Bronx,bronx,12,,4,2295.0,648 W 246th St Unit 316,900.0,NY,648 W 246th St Unit 316,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"648 W 246th St Unit 316, bronx, NY",,
8637,1,1,Bronx,bronx,12,,4,1595.0,1024 Walton Ave Unit 1C,600.0,NY,1024 Walton Ave Unit 1C,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1024 Walton Ave Unit 1C, bronx, NY",,
8638,1,1,Bronx,bronx,12,,4,1600.0,2260 Bronx Park E Unit 3B,600.0,NY,2260 Bronx Park E Unit 3B,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2260 Bronx Park E Unit 3B, bronx, NY",,
8639,1,1,Bronx,bronx,12,,4,1550.0,1610 Walton Ave Unit E13,500.0,NY,1610 Walton Ave Unit E13,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1610 Walton Ave Unit E13, bronx, NY",,
8640,1,2,Bronx,bronx,12,,4,1995.0,2565 Grand Concourse Unit 3C,700.0,NY,2565 Grand Concourse Unit 3C,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2565 Grand Concourse Unit 3C, bronx, NY",,
8641,1,1,Bronx,bronx,12,,4,1996.0,2601 Netherland Ave Unit 1823,700.0,NY,2601 Netherland Ave Unit 1823,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2601 Netherland Ave Unit 1823, bronx, NY",,
8642,1,3,Bronx,bronx,12,,4,2950.0,525 W 235th St Unit 1C,1200.0,NY,525 W 235th St Unit 1C,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"525 W 235th St Unit 1C, bronx, NY",,
8643,1,0,Bronx,bronx,12,,4,1325.0,2962 Decatur Ave Unit 5J,350.0,NY,2962 Decatur Ave Unit 5J,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2962 Decatur Ave Unit 5J, bronx, NY",,
8644,2,2,Bronx,bronx,12,,4,2246.0,1749 Grand Concourse Unit 11B,900.0,NY,1749 Grand Concourse Unit 11B,1,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1749 Grand Concourse Unit 11B, bronx, NY",,
8645,1,3,Bronx,bronx,12,,4,2850.0,3901 Greystone Ave Unit 14F,1400.0,NY,3901 Greystone Ave Unit 14F,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3901 Greystone Ave Unit 14F, bronx, NY",,
8646,1,1,Bronx,bronx,12,,4,1700.0,3184 Grand Concourse Unit 6F,700.0,NY,3184 Grand Concourse Unit 6F,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3184 Grand Concourse Unit 6F, bronx, NY",,
8647,1,1,Bronx,bronx,12,,4,1595.0,1641 Nelson Ave Unit 2K,500.0,NY,1641 Nelson Ave Unit 2K,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1641 Nelson Ave Unit 2K, bronx, NY",,
8648,2,2,Bronx,bronx,12,,4,2700.0,5450 Netherland Ave Unit 31,1000.0,NY,5450 Netherland Ave Unit 31,1,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5450 Netherland Ave Unit 31, bronx, NY",,
8649,1,1,Bronx,bronx,12,,4,1500.0,871 E 216th St Unit 1,700.0,NY,871 E 216th St Unit 1,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"871 E 216th St Unit 1, bronx, NY",,
8650,1,0,Bronx,bronx,12,,4,1495.0,1629-1631 Walton Ave Unit F1,500.0,NY,1629-1631 Walton Ave Unit F1,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1629-1631 Walton Ave Unit F1, bronx, NY",,
8651,1,3,Bronx,bronx,12,,4,2250.0,1454 Walton Ave Unit 5C,1000.0,NY,1454 Walton Ave Unit 5C,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1454 Walton Ave Unit 5C, bronx, NY",,
8652,1,1,Bronx,bronx,12,,4,1300.0,2855 Grand Concourse,700.0,NY,2855 Grand Concourse,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2855 Grand Concourse, bronx, NY",,
8653,1,1,Bronx,bronx,12,,4,1195.0,3204 Holland Ave,750.0,NY,3204 Holland Ave,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3204 Holland Ave, bronx, NY",,
8654,1,0,Bronx,bronx,12,,4,1195.0,1005 Walton Ave,500.0,NY,1005 Walton Ave,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1005 Walton Ave, bronx, NY",,
8655,1,2,Bronx,bronx,12,,4,1600.0,1348 Sheridan Ave,800.0,NY,1348 Sheridan Ave,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1348 Sheridan Ave, bronx, NY",,
8656,1,0,Bronx,bronx,12,,4,1250.0,2112 Starling Ave,500.0,NY,2112 Starling Ave,0,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"2112 Starling Ave, bronx, NY",,
8657,1,2,Bronx,bronx,12,,4,1800.0,1541 Williamsbridge Rd,960.0,NY,1541 Williamsbridge Rd,0,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1541 Williamsbridge Rd, bronx, NY",,
8658,1,2,Bronx,bronx,12,,4,1675.0,217 Mt Eden Pkwy,850.0,NY,217 Mt Eden Pkwy,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"217 Mt Eden Pkwy, bronx, NY",,
8659,2,2,Bronx,bronx,12,,4,1850.0,1266 Olmstead Ave,900.0,NY,1266 Olmstead Ave,0,1,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1266 Olmstead Ave, bronx, NY",,
8660,1,2,Bronx,bronx,12,,4,1650.0,189 E Mosholu Pkwy N,1000.0,NY,189 E Mosholu Pkwy N,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"189 E Mosholu Pkwy N, bronx, NY",,
8661,1,1,Bronx,bronx,12,,4,1595.0,6300 Riverdale Ave,800.0,NY,6300 Riverdale Ave,0,0,1991,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6300 Riverdale Ave, bronx, NY",,
